title,author,date,link,pdf_link,query,search_engine,nr_found,cite_count,doi
A mobile transaction model that captures both the data and movement behavior,"MH Dunham, A Helal, S Balakrishnan - Mobile Networks and Applications, 1997 - Springer",1997,https://link.springer.com/article/10.1023/A:1013672431080,http://jotm.objectweb.org/related/p149-dunham.pdf,,,1,298,No DOI available
Business models and transactions in mobile electronic commerce: requirements and properties,"A Tsalgatidou, E Pitoura - Computer Networks, 2001 - Elsevier",2001,https://www.sciencedirect.com/science/article/pii/S138912860100216X,http://www.cs.uoi.gr/~pitoura/distribution/computer-networks02.pdf,,,1,301,No DOI available
Transaction processing in mobile computing environment,"PK Chrysanthis - Advances in Parallel and Distributed Systems …, 1993 - ieeexplore.ieee.org",1993,https://ieeexplore.ieee.org/abstract/document/588792/,https://www.computer.org/csdl/proceedings/apads/1993/5250/00/00588792.pdf,,,1,241,No DOI available
What drives mobile commerce?: An empirical evaluation of the revised technology acceptance model,"JH Wu, SC Wang - Information & management, 2005 - Elsevier",2005,https://www.sciencedirect.com/science/article/pii/S0378720604000904,https://www.researchgate.net/profile/Khan_Taufique/post/Does_anyone_have_the_questionnaire_used_to_assess_TAM_TAM2_and_or_TAM3/attachment/59d6432079197b807799ea6a/AS%3A441808166625282%401482346683989/download/Wu+and+Wang+2005.pdf,,,1,2343,No DOI available
Security of a mobile transaction: A trust model,"SK Misra, N Wickamasinghe - Electronic Commerce Research, 2004 - Springer",2004,https://link.springer.com/article/10.1023/B:ELEC.0000037082.39182.3a,No PDF available,,,1,72,No DOI available
Tcot-a timeout-based mobile transaction commitment protocol,"V Kumar, N Prabhu, MH Dunham… - IEEE Transactions on …, 2002 - ieeexplore.ieee.org",2002,https://ieeexplore.ieee.org/abstract/document/1039846/,https://pdfs.semanticscholar.org/ea61/e731c1fe8598cc6a238ad25f7d9cc4bc8464.pdf,,,1,128,No DOI available
A framework for analyzing mobile transaction models,"R Hirsch, A Coratella, M Felder… - Journal of Database …, 2001 - igi-global.com",2001,https://www.igi-global.com/article/journal-database-management-jdm/3267,No PDF available,,,1,20,No DOI available
Mobile computing and databases: Anything new?,"MH Dunham, A Helal - Acm Sigmod Record, 1995 - dl.acm.org",1995,https://dl.acm.org/citation.cfm?id=219727,https://www.ime.usp.br/~weslley/cursos/redesMoveis/anythingnew.pdf,,,1,248,No DOI available
A transaction model for mobile computing,"SK Madria, B Bhargava - Database Engineering and …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/694363/,http://scholarsmine.mst.edu/cgi/viewcontent.cgi?article=1227&context=comsci_facwork,,,1,86,No DOI available
Wireless communications: principles and practice,TS Rappaport - 1996 - academia.edu,1996,http://www.academia.edu/download/31129823/trunked_capacity.pdf,http://www.academia.edu/download/31129823/trunked_capacity.pdf,,,1,26963,No DOI available
Revising transaction concepts for mobile computing,"E Pitoura, B Bhargava - Mobile Computing Systems and …, 1994 - ieeexplore.ieee.org",1994,https://ieeexplore.ieee.org/abstract/document/513477/,http://jotm.objectweb.org/related/mobile94.pdf,,,1,104,No DOI available
Moflex transaction model for mobile heterogeneous multidatabase systems,"KI Ku, YS Kim - Research Issues in Data Engineering, 2000 …, 2000 - ieeexplore.ieee.org",2000,https://ieeexplore.ieee.org/abstract/document/836498/,No PDF available,,,1,63,No DOI available
A transaction model to improve data availability in mobile computing,"SK Madria, B Bhargava - Distributed and Parallel Databases, 2001 - Springer",2001,https://link.springer.com/article/10.1023/A:1019232412740,http://delab.csd.auth.gr/~dimitris/courses/mpc_fall05/papers/transactions/DPD_01_transaction_model_improve_data_availability.pdf,,,1,97,No DOI available
A framework for analyzing mobile transaction models,"A Coratella, M Felder, R Hirsch… - Advanced Topics in …, 2003 - igi-global.com",2003,https://www.igi-global.com/chapter/advanced-topics-database-research/4349,No PDF available,,,1,14,No DOI available
Traffic model and performance analysis for cellular mobile radio telephone systems with prioritized and nonprioritized handoff procedures,"D Hong, SS Rappaport - … transactions on Vehicular Technology, 1986 - ieeexplore.ieee.org",1986,https://ieeexplore.ieee.org/abstract/document/1623389/,https://ir.stonybrook.edu/xmlui/bitstream/handle/11401/65174/CEAS--773.pdf?sequence=1,,,1,2238,No DOI available
A model of consumer acceptance of mobile payment,"L Chen - International Journal of Mobile Communications, 2008 - inderscienceonline.com",2008,https://www.inderscienceonline.com/doi/abs/10.1504/IJMC.2008.015997,No PDF available,,,1,396,No DOI available
Understanding factors affecting trust in and satisfaction with mobile banking in Korea: A modified DeLone and McLean's model perspective,"KC Lee, N Chung - Interacting with computers, 2009 - academic.oup.com",2009,https://academic.oup.com/iwc/article-abstract/21/5-6/385/754008,No PDF available,,,1,469,No DOI available
An assessment of value creation in mobile service delivery and the moderating role of time consciousness,"M Kleijnen, K De Ruyter, M Wetzels - Journal of retailing, 2007 - Elsevier",2007,https://www.sciencedirect.com/science/article/pii/S0022435906000662,http://digitalarchive.maastrichtuniversity.nl/fedora/get/guid:088391ec-d7fb-4585-9a17-b7c540be21b1/ASSET1,,,1,646,No DOI available
Location dependent data and its management in mobile databases,"MH Dunham, V Kumar - Database and Expert Systems …, 1998 - ieeexplore.ieee.org",1998,https://ieeexplore.ieee.org/abstract/document/707433/,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.25.6708&rep=rep1&type=pdf,,,1,152,No DOI available
Synthesis of extended transaction models using ACTA,"PK Chrysanthis, K Ramamritham - … Transactions on Database Systems …, 1994 - dl.acm.org",1994,https://dl.acm.org/citation.cfm?id=185843,https://www.ht.sfc.keio.ac.jp/~ume/Paper/2PhaseRecoveryTransaction/ACM/SynthesisOfExtendedTransactionModelsUsingACTA.pdf,,,1,344,No DOI available
Supporting semantics-based transaction processing in mobile database applications,"GD Walborn, PK Chrysanthis - Reliable Distributed Systems …, 1995 - ieeexplore.ieee.org",1995,https://ieeexplore.ieee.org/abstract/document/518721/,https://www.researchgate.net/profile/Panos_Chrysanthis/publication/2622532_Supporting_Semantics-Based_Transaction_Processing_in_Mobile_Database_Applications/links/564b94d308ae4ae893b7ea90/Supporting-Semantics-Based-Transaction-Processing-in-Mobile-Database-Applications.pdf,,,1,161,No DOI available
Mobile data and transaction management,"SK Madria, M Mohania, SS Bhowmick, B Bhargava - Information Sciences, 2002 - Elsevier",2002,https://www.sciencedirect.com/science/article/pii/S0020025502001780,http://www.eprint.iitd.ac.in/bitstream/2074/1040/1/madriamob2002.pdf,,,1,124,No DOI available
The impact of perceptions of interactivity on customer trust and transaction intentions in mobile commerce,"TM Lee - Journal of Electronic Commerce Research, 2005 - jecr.org",2005,http://www.jecr.org/sites/default/files/06_3_p01.pdf,http://www.jecr.org/sites/default/files/06_3_p01.pdf,,,1,412,No DOI available
Mobile computing and databases-a survey,"D Barbará - IEEE transactions on Knowledge and Data …, 1999 - ieeexplore.ieee.org",1999,https://ieeexplore.ieee.org/abstract/document/755619/,http://lsirwww.epfl.ch/courses/dis/2002ws/papers/barbara99mobile.pdf,,,1,603,No DOI available
The dangers of replication and a solution,"J Gray, P Helland, P O'Neil, D Shasha - ACM SIGMOD Record, 1996 - dl.acm.org",1996,https://dl.acm.org/citation.cfm?id=233330,http://db.cs.berkeley.edu/cs286/papers/dangers-sigmod1996.pdf,,,1,1649,No DOI available
"Past, present and future of mobile payments research: A literature review","T Dahlberg, N Mallat, J Ondrus, A Zmijewska - … commerce research and …, 2008 - Elsevier",2008,https://www.sciencedirect.com/science/article/pii/S1567422307000075,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.177.750&rep=rep1&type=pdf,,,1,689,No DOI available
Adoption of mobile technology in business: a fit-viability model,"TP Liang, CW Huang, YH Yeh… - Industrial management & …, 2007 - emeraldinsight.com",2007,https://www.emeraldinsight.com/doi/abs/10.1108/02635570710822796,http://www.academia.edu/download/43424316/Use_of_tech_in_business__adoption_of_Mobile_technology.pdf,,,1,238,No DOI available
Building customer trust in mobile commerce,"K Siau, Z Shen - Communications of the ACM, 2003 - dl.acm.org",2003,https://dl.acm.org/citation.cfm?id=641211,http://www.academia.edu/download/22459142/p91-siau.pdf,,,1,711,No DOI available
Advanced transaction models and architectures,"S Jajodia, L Kerschberg - 2012 - books.google.com",2012,https://books.google.de/books?hl=de&lr=&id=IV_mBwAAQBAJ&oi=fnd&pg=PR13&dq=Mobile+transaction+models&ots=qQYJMlnJ0U&sig=mHnkUUOVprzNjNI7QjRbtUw3KOk,No PDF available,,,1,194,No DOI available
Improving data consistency in mobile computing using isolation-only transactions,"Q Lu, M Satyanarayanan - Hot Topics in Operating Systems …, 1995 - ieeexplore.ieee.org",1995,https://ieeexplore.ieee.org/abstract/document/513467/,http://www.dtic.mil/get-tr-doc/pdf?AD=ADA293110,,,1,91,No DOI available
Predicting consumer intention to use mobile service,"YS Wang, HH Lin, P Luarn - Information systems journal, 2006 - Wiley Online Library",2006,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2575.2006.00213.x,No PDF available,,,1,654,No DOI available
Mole–Concepts of a mobile agent system,"J Baumann, F Hohl, K Rothermel, M Straßer - world wide web, 1998 - Springer",1998,https://link.springer.com/article/10.1023/A:1019211714301,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.114.885&rep=rep1&type=pdf,,,1,434,No DOI available
A statistical model for a land mobile satellite link,"C Loo - IEEE transactions on vehicular technology, 1985 - ieeexplore.ieee.org",1985,https://ieeexplore.ieee.org/abstract/document/1623307/,https://www.csie.ntu.edu.tw/~b92b02053/printing/summer/Materials/channel%20model/CHN_A%20statistical%20model%20for%20a%20land%20mobile%20satellite%20link.pdf,,,1,785,No DOI available
Authentication for a commercial transaction using a mobile module,"BE Johnson, C Webster-Lam - US Patent 8,996,423, 2015 - Google Patents",2015,https://patents.google.com/patent/US8996423B2/en,No PDF available,,,1,191,No DOI available
A pre‐serialization transaction management technique for mobile multidatabases,"RA Dirckze, L Gruenwald - Mobile Networks and Applications, 2000 - Springer",2000,https://link.springer.com/article/10.1023/A:1019133317760,http://www.cs.ou.edu/~database/documents/dg00.pdf,,,1,88,No DOI available
